combo_name,object_model_path,pose_model_path,analysis_json,frames_processed,video_fps,runtime_fps,average_latency_ms,gpu_avg_power_w,gpu_avg_temp_c,gpu_avg_utilization_pct,PS Power (W),Temp (C),GPU (%),pass_events,drive_events,pred_passes_club1,pred_passes_club2,pred_passes_total,gt_passes_club1,gt_passes_club2,gt_passes_home,gt_passes_away,gt_passes_unknown,gt_passes_total,gt_team_mapping,map_compare_on,map_confidence_min,map_dedupe_window_s,map_time_offset_s,max_eval_time_s,pred_events_raw,pred_events_kept,gt_events_eval,mAP1,mAP2,mAP3,mAP4,mAP5,mAP1-5,partial,complete,error
obj26l_fp16_pose26n_fp16,/home/jetson/Desktop/JackColeman/football-analysis/football_analysis/research/object/26l/quantization/FP16/26l_DS3_fp16.engine,/home/jetson/Desktop/JackColeman/football-analysis/football_analysis/research/pose/26n-pose/quantization/FP16/26n_pose_fp16.engine,/home/jetson/Desktop/JackColeman/football-analysis/football_analysis/stat_analysis/pass_analysis_runs/top_settings_replay/replay_20260319_204802/rank_09/batch_20260320_051731/obj26l_fp16_pose26n_fp16.analysis.json,1500,25.0,5.5367,177.3605,4.644,51.9129,54.568,4.644,51.9129,54.568,25,19,5,20,25,7,23,7,23,0,30,"home->club1,away->club2",start,0.15,0.05,0.0,60.0,25,25,30,0.484064,0.638889,0.638889,0.681667,0.681667,0.625035,True,False,
obj26l_fp16_pose26n_p80_fp16,/home/jetson/Desktop/JackColeman/football-analysis/football_analysis/research/object/26l/quantization/FP16/26l_DS3_fp16.engine,/home/jetson/Desktop/JackColeman/football-analysis/football_analysis/research/pose/26n-pose/pruning_quantization/80/FP16/26n_pose_p80_fp16.engine,/home/jetson/Desktop/JackColeman/football-analysis/football_analysis/stat_analysis/pass_analysis_runs/top_settings_replay/replay_20260319_204802/rank_09/batch_20260320_051731/obj26l_fp16_pose26n_p80_fp16.analysis.json,1500,25.0,5.7338,171.7459,4.6596,53.2189,51.4898,4.6596,53.2189,51.4898,29,20,3,26,29,7,23,7,23,0,30,"home->club1,away->club2",start,0.15,0.05,0.0,60.0,29,29,30,0.409396,0.458429,0.538543,0.573823,0.573823,0.510803,True,False,
obj26l_fp16_pose26n_kd26x_p80_fp16,/home/jetson/Desktop/JackColeman/football-analysis/football_analysis/research/object/26l/quantization/FP16/26l_DS3_fp16.engine,/home/jetson/Desktop/JackColeman/football-analysis/football_analysis/research/pose/26n-pose/distillation_pruning_quantization/80/FP16/26n_pose_from_26x_80p_fp16.engine,/home/jetson/Desktop/JackColeman/football-analysis/football_analysis/stat_analysis/pass_analysis_runs/top_settings_replay/replay_20260319_204802/rank_09/batch_20260320_051731/obj26l_fp16_pose26n_kd26x_p80_fp16.analysis.json,1500,25.0,5.735,171.7195,4.656,53.5366,48.2122,4.656,53.5366,48.2122,22,21,2,20,22,7,23,7,23,0,30,"home->club1,away->club2",start,0.15,0.05,0.0,60.0,22,22,30,0.416201,0.499883,0.507576,0.507576,0.507576,0.487762,True,False,
obj26l_fp16_pose26n_kd_p80_int8,/home/jetson/Desktop/JackColeman/football-analysis/football_analysis/research/object/26l/quantization/FP16/26l_DS3_fp16.engine,/home/jetson/Desktop/JackColeman/football-analysis/football_analysis/research/pose/26n-pose/distillation_pruning_quantization/80/INT8/26n_pose_from_26m_80p_int8.engine,/home/jetson/Desktop/JackColeman/football-analysis/football_analysis/stat_analysis/pass_analysis_runs/top_settings_replay/replay_20260319_204802/rank_09/batch_20260320_051731/obj26l_fp16_pose26n_kd_p80_int8.analysis.json,1500,25.0,5.7311,171.7622,4.4775,53.0815,48.3952,4.4775,53.0815,48.3952,31,19,5,26,31,7,23,7,23,0,30,"home->club1,away->club2",start,0.15,0.05,0.0,60.0,31,31,30,0.380114,0.562125,0.698372,0.732446,0.732446,0.6211,True,False,
obj26s_baseline_pose26n_fp16,/home/jetson/Desktop/JackColeman/football-analysis/football_analysis/research/object/26s/baseline/26s_DS3_baseline.engine,/home/jetson/Desktop/JackColeman/football-analysis/football_analysis/research/pose/26n-pose/quantization/FP16/26n_pose_fp16.engine,/home/jetson/Desktop/JackColeman/football-analysis/football_analysis/stat_analysis/pass_analysis_runs/top_settings_replay/replay_20260319_204802/rank_09/batch_20260320_051731/obj26s_baseline_pose26n_fp16.analysis.json,1500,25.0,5.9755,164.7053,3.8533,52.382,47.5833,3.8533,52.382,47.5833,17,18,2,15,17,7,23,7,23,0,30,"home->club1,away->club2",start,0.15,0.05,0.0,60.0,17,17,30,0.478758,0.482633,0.566667,0.566667,0.566667,0.532278,True,False,
obj26s_baseline_pose26n_p80_fp16,/home/jetson/Desktop/JackColeman/football-analysis/football_analysis/research/object/26s/baseline/26s_DS3_baseline.engine,/home/jetson/Desktop/JackColeman/football-analysis/football_analysis/research/pose/26n-pose/pruning_quantization/80/FP16/26n_pose_p80_fp16.engine,/home/jetson/Desktop/JackColeman/football-analysis/football_analysis/stat_analysis/pass_analysis_runs/top_settings_replay/replay_20260319_204802/rank_09/batch_20260320_051731/obj26s_baseline_pose26n_p80_fp16.analysis.json,1500,25.0,6.1302,160.5175,3.8479,52.2724,49.2156,3.8479,52.2724,49.2156,17,16,3,14,17,7,23,7,23,0,30,"home->club1,away->club2",start,0.15,0.05,0.0,60.0,17,17,30,0.448648,0.448648,0.531373,0.566667,0.566667,0.5124,True,False,
obj26s_baseline_pose26n_kd26x_p80_fp16,/home/jetson/Desktop/JackColeman/football-analysis/football_analysis/research/object/26s/baseline/26s_DS3_baseline.engine,/home/jetson/Desktop/JackColeman/football-analysis/football_analysis/research/pose/26n-pose/distillation_pruning_quantization/80/FP16/26n_pose_from_26x_80p_fp16.engine,/home/jetson/Desktop/JackColeman/football-analysis/football_analysis/stat_analysis/pass_analysis_runs/top_settings_replay/replay_20260319_204802/rank_09/batch_20260320_051731/obj26s_baseline_pose26n_kd26x_p80_fp16.analysis.json,1500,25.0,6.1523,159.9428,3.8554,52.3031,45.1881,3.8554,52.3031,45.1881,17,18,2,15,17,7,23,7,23,0,30,"home->club1,away->club2",start,0.15,0.05,0.0,60.0,17,17,30,0.478758,0.480543,0.566667,0.566667,0.566667,0.53186,True,False,
obj26s_baseline_pose26n_kd_p80_int8,/home/jetson/Desktop/JackColeman/football-analysis/football_analysis/research/object/26s/baseline/26s_DS3_baseline.engine,/home/jetson/Desktop/JackColeman/football-analysis/football_analysis/research/pose/26n-pose/distillation_pruning_quantization/80/INT8/26n_pose_from_26m_80p_int8.engine,/home/jetson/Desktop/JackColeman/football-analysis/football_analysis/stat_analysis/pass_analysis_runs/top_settings_replay/replay_20260319_204802/rank_09/batch_20260320_051731/obj26s_baseline_pose26n_kd_p80_int8.analysis.json,1500,25.0,6.2305,157.8861,3.7609,51.6024,51.1336,3.7609,51.6024,51.1336,18,20,3,15,18,7,23,7,23,0,30,"home->club1,away->club2",start,0.15,0.05,0.0,60.0,18,18,30,0.447521,0.559259,0.6,0.6,0.6,0.561356,True,False,
obj26m_p80_fp16_pose26n_fp16,/home/jetson/Desktop/JackColeman/football-analysis/football_analysis/research/object/26m/pruning_quantization/80/FP16/26m_DS3_p80_fp16.engine,/home/jetson/Desktop/JackColeman/football-analysis/football_analysis/research/pose/26n-pose/quantization/FP16/26n_pose_fp16.engine,/home/jetson/Desktop/JackColeman/football-analysis/football_analysis/stat_analysis/pass_analysis_runs/top_settings_replay/replay_20260319_204802/rank_09/batch_20260320_051731/obj26m_p80_fp16_pose26n_fp16.analysis.json,1500,25.0,6.2591,157.1782,3.98,50.745,44.6261,3.98,50.745,44.6261,23,22,5,18,23,7,23,7,23,0,30,"home->club1,away->club2",start,0.15,0.05,0.0,60.0,23,23,30,0.470185,0.57155,0.57155,0.609388,0.660652,0.576665,True,False,
obj26m_p80_fp16_pose26n_p80_fp16,/home/jetson/Desktop/JackColeman/football-analysis/football_analysis/research/object/26m/pruning_quantization/80/FP16/26m_DS3_p80_fp16.engine,/home/jetson/Desktop/JackColeman/football-analysis/football_analysis/research/pose/26n-pose/pruning_quantization/80/FP16/26n_pose_p80_fp16.engine,/home/jetson/Desktop/JackColeman/football-analysis/football_analysis/stat_analysis/pass_analysis_runs/top_settings_replay/replay_20260319_204802/rank_09/batch_20260320_051731/obj26m_p80_fp16_pose26n_p80_fp16.analysis.json,1500,25.0,6.476,151.8496,4.003,51.1268,43.5814,4.003,51.1268,43.5814,26,12,4,22,26,7,23,7,23,0,30,"home->club1,away->club2",start,0.15,0.05,0.0,60.0,26,26,30,0.460534,0.66233,0.749777,0.749777,0.759922,0.676468,True,False,
obj26m_p80_fp16_pose26n_kd26x_p80_fp16,/home/jetson/Desktop/JackColeman/football-analysis/football_analysis/research/object/26m/pruning_quantization/80/FP16/26m_DS3_p80_fp16.engine,/home/jetson/Desktop/JackColeman/football-analysis/football_analysis/research/pose/26n-pose/distillation_pruning_quantization/80/FP16/26n_pose_from_26x_80p_fp16.engine,/home/jetson/Desktop/JackColeman/football-analysis/football_analysis/stat_analysis/pass_analysis_runs/top_settings_replay/replay_20260319_204802/rank_09/batch_20260320_051731/obj26m_p80_fp16_pose26n_kd26x_p80_fp16.analysis.json,1500,25.0,6.4183,153.2091,3.949,51.1356,49.5787,3.949,51.1356,49.5787,23,24,4,19,23,7,23,7,23,0,30,"home->club1,away->club2",start,0.15,0.05,0.0,60.0,23,23,30,0.394667,0.495958,0.587687,0.65739,0.65739,0.558618,True,False,
obj26m_p80_fp16_pose26n_kd_p80_int8,/home/jetson/Desktop/JackColeman/football-analysis/football_analysis/research/object/26m/pruning_quantization/80/FP16/26m_DS3_p80_fp16.engine,/home/jetson/Desktop/JackColeman/football-analysis/football_analysis/research/pose/26n-pose/distillation_pruning_quantization/80/INT8/26n_pose_from_26m_80p_int8.engine,/home/jetson/Desktop/JackColeman/football-analysis/football_analysis/stat_analysis/pass_analysis_runs/top_settings_replay/replay_20260319_204802/rank_09/batch_20260320_051731/obj26m_p80_fp16_pose26n_kd_p80_int8.analysis.json,1500,25.0,6.5339,150.4322,3.8703,50.5929,40.7196,3.8703,50.5929,40.7196,23,26,8,15,23,7,23,7,23,0,30,"home->club1,away->club2",start,0.15,0.05,0.0,60.0,23,23,30,0.359711,0.498599,0.527171,0.58549,0.615966,0.517387,True,False,
obj26s_fp16_pose26n_fp16,/home/jetson/Desktop/JackColeman/football-analysis/football_analysis/research/object/26s/quantization/FP16/26s_DS3_fp16.engine,/home/jetson/Desktop/JackColeman/football-analysis/football_analysis/research/pose/26n-pose/quantization/FP16/26n_pose_fp16.engine,/home/jetson/Desktop/JackColeman/football-analysis/football_analysis/stat_analysis/pass_analysis_runs/top_settings_replay/replay_20260319_204802/rank_09/batch_20260320_051731/obj26s_fp16_pose26n_fp16.analysis.json,1500,25.0,6.9022,142.3387,3.0489,48.4635,40.3431,3.0489,48.4635,40.3431,16,20,2,14,16,7,23,7,23,0,30,"home->club1,away->club2",start,0.15,0.05,0.0,60.0,16,16,30,0.440909,0.445513,0.533333,0.533333,0.533333,0.497284,True,False,
obj26s_fp16_pose26n_p80_fp16,/home/jetson/Desktop/JackColeman/football-analysis/football_analysis/research/object/26s/quantization/FP16/26s_DS3_fp16.engine,/home/jetson/Desktop/JackColeman/football-analysis/football_analysis/research/pose/26n-pose/pruning_quantization/80/FP16/26n_pose_p80_fp16.engine,/home/jetson/Desktop/JackColeman/football-analysis/football_analysis/stat_analysis/pass_analysis_runs/top_settings_replay/replay_20260319_204802/rank_09/batch_20260320_051731/obj26s_fp16_pose26n_p80_fp16.analysis.json,1500,25.0,7.2563,135.3264,3.0578,48.1578,46.0567,3.0578,48.1578,46.0567,17,16,4,13,17,7,23,7,23,0,30,"home->club1,away->club2",start,0.15,0.05,0.0,60.0,17,17,30,0.440686,0.440686,0.527451,0.566667,0.566667,0.508431,True,False,
obj26s_fp16_pose26n_kd26x_p80_fp16,/home/jetson/Desktop/JackColeman/football-analysis/football_analysis/research/object/26s/quantization/FP16/26s_DS3_fp16.engine,/home/jetson/Desktop/JackColeman/football-analysis/football_analysis/research/pose/26n-pose/distillation_pruning_quantization/80/FP16/26n_pose_from_26x_80p_fp16.engine,/home/jetson/Desktop/JackColeman/football-analysis/football_analysis/stat_analysis/pass_analysis_runs/top_settings_replay/replay_20260319_204802/rank_09/batch_20260320_051731/obj26s_fp16_pose26n_kd26x_p80_fp16.analysis.json,1500,25.0,7.3202,134.1405,3.0745,48.1549,45.3229,3.0745,48.1549,45.3229,16,20,2,14,16,7,23,7,23,0,30,"home->club1,away->club2",start,0.15,0.05,0.0,60.0,16,16,30,0.440909,0.443056,0.533333,0.533333,0.533333,0.496793,True,False,
obj26s_fp16_pose26n_kd_p80_int8,/home/jetson/Desktop/JackColeman/football-analysis/football_analysis/research/object/26s/quantization/FP16/26s_DS3_fp16.engine,/home/jetson/Desktop/JackColeman/football-analysis/football_analysis/research/pose/26n-pose/distillation_pruning_quantization/80/INT8/26n_pose_from_26m_80p_int8.engine,/home/jetson/Desktop/JackColeman/football-analysis/football_analysis/stat_analysis/pass_analysis_runs/top_settings_replay/replay_20260319_204802/rank_09/batch_20260320_051731/obj26s_fp16_pose26n_kd_p80_int8.analysis.json,1500,25.0,7.3133,134.2359,2.8575,47.5245,42.1361,2.8575,47.5245,42.1361,15,24,3,12,15,7,23,7,23,0,30,"home->club1,away->club2",start,0.15,0.05,0.0,60.0,15,15,30,0.336667,0.455556,0.5,0.5,0.5,0.458444,True,False,
